OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,SampleID,CountReads,BOLDalt
OTU754,US,0.1429,BOLD:ACB2438.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4591,1,BOLD:ACB2438
OTU878,US,0.9881,BOLD:AAY5839.2,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4591,43,BOLD:AAY5839
OTU888,US,0.1429,BOLD:ACW6812.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4591,1,BOLD:ACW6812
OTU1015,GS,99.4,BOLD:AAA4121.14,Animalia,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium vittatum,pomp.4591,20,BOLD:AAA4121
OTU1057,US,1.0000,BOLD:AAL5775.1,Animalia,Arthropoda,Arachnida,Solifugae,NA,NA,NA,pomp.4591,3,BOLD:AAL5775
OTU1151,US,1.0000,BOLD:ACA1731.1,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4591,10,BOLD:ACA1731
OTU1256,US,1.0000,BOLD:AAZ9784.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4591,24,BOLD:AAZ9784
OTU1294,US,1.0000,BOLD:ACV8563.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4591,15,BOLD:ACV8563
OTU1332,US,1.0000,BOLD:ACJ6095.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4591,12,BOLD:ACJ6095
OTU1472,US,0.0000,BOLD:AAC5748.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4591,1,BOLD:AAC5748
OTU1589,US,0.2061,BOLD:ABA7343.1,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4591,7,BOLD:ABA7343
OTU1816,US,1.0000,BOLD:ACF7687.2,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4591,6,BOLD:ACF7687
OTU2018,US,0.3056,None,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4591,4,None
OTU2140,US,0.0000,BOLD:ABA6466.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4591,2,BOLD:ABA6466
OTU15,GS,100.0,BOLD:AAA8563.2,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Parallelia,Parallelia bistriaris,pomp.4594,745,BOLD:AAA8563
OTU35,GS,100.0,BOLD:AAG2724.3,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Zelus,Zelus luridus,pomp.4594,2759,BOLD:AAG2724
OTU148,GS,100.0,BOLD:AAD5218.1,Animalia,Arthropoda,Insecta,Lepidoptera,Euteliidae,Eutelia,Eutelia pulcherrimus,pomp.4594,1398,BOLD:AAD5218
OTU205,GS,99.4,BOLD:AAH0129.1,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Podabrus,NA,pomp.4594,457,BOLD:AAH0129
OTU244,GS,100.0,BOLD:AAB0917.3,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Actias,Actias luna,pomp.4594,435,BOLD:AAB0917
OTU342,GS,100.0,BOLD:AAA8413.1,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Antheraea,Antheraea polyphemus,pomp.4594,99,BOLD:AAA8413
OTU391,GS,100.0,BOLD:AAB5696.5,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes canadensis,pomp.4594,24,BOLD:AAB5696
OTU412,GS,100.0,BOLD:AAH2774.2,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Agonum,Agonum muelleri,pomp.4594,11,BOLD:AAH2774
OTU548,GS,98.9,BOLD:AAA8213.3,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Stenacron,Stenacron interpunctatum,pomp.4594,44,BOLD:AAA8213
OTU572,GS,99.4,BOLD:ABY8099.1,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Atylotus,Atylotus sublunaticornis,pomp.4594,41,BOLD:ABY8099
OTU650,GS,99.4,BOLD:AAF9772.1,Animalia,Arthropoda,Insecta,Diptera,Hybotidae,Platypalpus,NA,pomp.4594,37,BOLD:AAF9772
OTU696,GS,98.9,BOLD:AAF9035.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma alterna,pomp.4594,21,BOLD:AAF9035
OTU711,GS,99.4,BOLD:ABA9935.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Gnophomyia,Gnophomyia tristissima,pomp.4594,44,BOLD:ABA9935
OTU802,GS,100.0,BOLD:AAA3933.1,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Palthis,Palthis angulalis,pomp.4594,16,BOLD:AAA3933
OTU905,GS,100.0,BOLD:AAC1347.1,Animalia,Arthropoda,Insecta,Lepidoptera,Euteliidae,Paectes,Paectes oculatrix,pomp.4594,38,BOLD:AAC1347
OTU1137,GS,100.0,BOLD:AAA4056.2,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Hypagyrtis,Hypagyrtis piniata,pomp.4594,12,BOLD:AAA4056
OTU1391,GS,98.9,BOLD:ACG6025.1,Animalia,Arthropoda,Insecta,Neuroptera,Coniopterygidae,Coniopteryx,NA,pomp.4594,17,BOLD:ACG6025
OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4594,2,None
OTU10,GS,100.0,BOLD:AAA6548.2,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Malacosoma,Malacosoma americanum,pomp.4595,5945,BOLD:AAA6548
OTU214,GS,100.0,BOLD:AAB5799.4,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,Dolichomia,Dolichomia olinalis,pomp.4595,1123,BOLD:AAB5799
OTU731,GS,100.0,BOLD:AAA4123.19,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,Neoscona arabesca,pomp.4595,14,BOLD:AAA4123
OTU775,GS,99.4,BOLD:AAB6253.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Depressaria,Depressaria radiella,pomp.4595,29,BOLD:AAB6253
OTU891,GS,99.4,BOLD:AAF0376.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Acronicta,Acronicta betulae,pomp.4595,22,BOLD:AAF0376
OTU1152,GS,100.0,BOLD:AAH2380.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Cardiophorus,Cardiophorus convexus,pomp.4595,29,BOLD:AAH2380
OTU181,US,0.9881,BOLD:ABA4438.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4596,15,BOLD:ABA4438
OTU266,GS,100.0,BOLD:ACL1096.1,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,NA,NA,pomp.4596,58,BOLD:ACL1096
OTU889,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4596,13,None
OTU1432,GS,100.0,BOLD:AAC7234.1,Animalia,Arthropoda,Arachnida,Araneae,Phrurolithidae,Phrurotimpus,Phrurotimpus borealis,pomp.4596,1,BOLD:AAC7234
OTU1725,GS,100.0,BOLD:AAB7601.2,Animalia,Arthropoda,Arachnida,Araneae,Eutichuridae,Cheiracanthium,Cheiracanthium mildei,pomp.4596,1,BOLD:AAB7601
OTU20,GS,100.0,BOLD:AAA2052.4,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lymantria,Lymantria dispar,pomp.4597,175,BOLD:AAA2052
OTU24,GS,99.4,BOLD:AAF0889.1,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Hybomitra,Hybomitra lasiophthalma,pomp.4597,3601,BOLD:AAF0889
OTU29,GS,99.4,BOLD:AAD6926.1,Animalia,Arthropoda,Arachnida,Araneae,Anyphaenidae,Anyphaena,Anyphaena pectorosa,pomp.4597,2542,BOLD:AAD6926
OTU37,GS,100.0,BOLD:AAB0001.1,Animalia,Arthropoda,Insecta,Lepidoptera,Sphingidae,Deidamia,Deidamia inscriptum,pomp.4597,184,BOLD:AAB0001
OTU76,US,1.0000,None,Animalia,Arthropoda,Hexanauplia,Harpacticoida,NA,NA,NA,pomp.4597,93,None
OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4597,39,None
OTU279,GS,99.4,BOLD:AAB6013.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Phaecasiophora,Phaecasiophora confixana,pomp.4597,284,BOLD:AAB6013
OTU368,GS,100.0,BOLD:AAC5638.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Himella,Himella fidelis,pomp.4597,20,BOLD:AAC5638
OTU438,GS,100.0,BOLD:AAD5417.4,Animalia,Arthropoda,Arachnida,Araneae,Clubionidae,Clubiona,Clubiona obesa,pomp.4597,25,BOLD:AAD5417
OTU553,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4597,1,None
OTU642,SS,0.2400,BOLD:AAI1057.2,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4597,24,BOLD:AAI1057
OTU802,GS,100.0,BOLD:AAA3933.1,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Palthis,Palthis angulalis,pomp.4597,1,BOLD:AAA3933
OTU981,US,0.9925,BOLD:ABW5474.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4597,42,BOLD:ABW5474
OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4597,2,None
OTU20,GS,100.0,BOLD:AAA2052.4,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Lymantria,Lymantria dispar,pomp.4598,260,BOLD:AAA2052
OTU128,GS,100.0,BOLD:AAA4456.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Speranza,Speranza pustularia,pomp.4598,138,BOLD:AAA4456
OTU166,GS,99.4,BOLD:ABA5305.2,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Stonemyia,Stonemyia rasa,pomp.4598,727,BOLD:ABA5305
OTU207,GS,98.9,BOLD:AAB7933.1,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,Eustala anastera,pomp.4598,26,BOLD:AAB7933
OTU328,GS,99.4,BOLD:ACB9565.1,Animalia,Arthropoda,Arachnida,Araneae,Clubionidae,Clubiona,Clubiona pygmaea,pomp.4598,14,BOLD:ACB9565
OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4598,21,None
OTU455,GS,100.0,BOLD:AAA3450.1,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsyche,Hydropsyche bronta,pomp.4598,6,BOLD:AAA3450
OTU601,GS,99.4,BOLD:AAU8384.1,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,Rhyssa,Rhyssa nitida,pomp.4598,98,BOLD:AAU8384
OTU644,GS,100.0,BOLD:AAJ2319.1,Animalia,Arthropoda,Insecta,Coleoptera,Cerambycidae,Analeptura,Analeptura lineola,pomp.4598,3,BOLD:AAJ2319
OTU891,GS,99.4,BOLD:AAF0376.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Acronicta,Acronicta betulae,pomp.4598,12,BOLD:AAF0376
OTU997,US,0.3081,BOLD:ACD1886.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4598,4,BOLD:ACD1886
OTU1042,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4598,4,None
OTU1114,US,0.9936,BOLD:ACA4844.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4598,7,BOLD:ACA4844
OTU1274,US,1.0000,BOLD:ABY0995.2,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4598,1,BOLD:ABY0995
OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4598,3,None
OTU1759,US,0.8000,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4598,3,None
OTU1843,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4598,1,None
OTU1956,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4598,1,None
OTU2028,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4598,4,None
OTU2098,US,0.0000,None,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,pomp.4598,1,None
OTU2101,GS,99.4,BOLD:AAH0363.6,Animalia,Arthropoda,Insecta,Coleoptera,Melandryidae,Dircaea,Dircaea liturata,pomp.4598,2,BOLD:AAH0363
OTU2116,US,0.8000,None,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4598,1,None
OTU42,GS,100.0,BOLD:AAC6350.1,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Theridion,Theridion murarium,pomp.4599,342,BOLD:AAC6350
OTU76,US,1.0000,None,Animalia,Arthropoda,Hexanauplia,Harpacticoida,NA,NA,NA,pomp.4599,400,None
OTU143,GS,100.0,BOLD:AAB4103.6,Animalia,Arthropoda,Insecta,Lepidoptera,Notodontidae,Hyperaeschra,Hyperaeschra georgica,pomp.4599,1437,BOLD:AAB4103
OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4599,199,None
OTU247,GS,99.4,BOLD:AAJ0542.1,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Euryopis,Euryopis funebris,pomp.4599,55,BOLD:AAJ0542
OTU731,GS,100.0,BOLD:AAA4123.19,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,Neoscona arabesca,pomp.4599,51,BOLD:AAA4123
OTU765,GS,99.4,BOLD:AAC8095.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Telphusa,Telphusa latifasciella,pomp.4599,357,BOLD:AAC8095
OTU982,US,0.9885,BOLD:ABA7303.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4599,7,BOLD:ABA7303
OTU1042,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4599,1,None
OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4599,1,None
OTU1752,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4599,2,None
OTU62,GS,98.9,BOLD:AAV3042.2,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Theridion,Theridion albidum,pomp.4601,285,BOLD:AAV3042
OTU113,GS,100.0,BOLD:AAA6611.3,Animalia,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Orchesella,Orchesella cincta,pomp.4601,47,BOLD:AAA6611
OTU190,GS,99.4,BOLD:ACN2382.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Polypedilum,NA,pomp.4601,18,BOLD:ACN2382
OTU221,GS,100.0,BOLD:ACB3691.1,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Podabrus,Podabrus brevicollis,pomp.4601,14,BOLD:ACB3691
OTU495,GS,100.0,BOLD:AAC1312.1,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Toxomerus,Toxomerus geminatus,pomp.4601,112,BOLD:AAC1312
OTU536,GS,100.0,BOLD:AAB3917.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis quercicella,pomp.4601,18,BOLD:AAB3917
OTU624,US,0.9844,BOLD:ACD3564.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4601,13,BOLD:ACD3564
OTU696,GS,98.9,BOLD:AAF9035.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma alterna,pomp.4601,12,BOLD:AAF9035
OTU794,GS,100.0,BOLD:ACO3393.1,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Aphidius,NA,pomp.4601,2,BOLD:ACO3393
OTU882,GS,99.4,BOLD:AAA5644.3,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Catocala,Catocala lineella,pomp.4601,4,BOLD:AAA5644
OTU905,GS,100.0,BOLD:AAC1347.1,Animalia,Arthropoda,Insecta,Lepidoptera,Euteliidae,Paectes,Paectes oculatrix,pomp.4601,4,BOLD:AAC1347
OTU966,US,0.9885,BOLD:ACD9234.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4601,23,BOLD:ACD9234
OTU998,GS,100.0,BOLD:AAO4319.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4601,5,BOLD:AAO4319
OTU1013,GS,100.0,BOLD:AAA8726.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Orchesella,Orchesella villosa,pomp.4601,25,BOLD:AAA8726
OTU1042,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4601,1,None
OTU1119,GS,99.4,BOLD:AAE3210.1,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culiseta,Culiseta morsitans,pomp.4601,19,BOLD:AAE3210
OTU1259,GS,100.0,BOLD:AAH0130.2,Animalia,Arthropoda,Insecta,Coleoptera,Curculionidae,Sitona,Sitona hispidulus,pomp.4601,5,BOLD:AAH0130
OTU1435,GS,100.0,BOLD:AAP8319.1,Animalia,Arthropoda,Insecta,Orthoptera,NA,NA,NA,pomp.4601,1,BOLD:AAP8319
OTU1492,GS,100.0,BOLD:AAA6652.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Morrisonia,Morrisonia confusa,pomp.4601,26,BOLD:AAA6652
OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4601,1,None
OTU1662,US,0.9881,BOLD:ACC8556.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4601,1,BOLD:ACC8556
OTU1759,US,0.8000,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4601,2,None
OTU2023,GS,100.0,BOLD:ACI9912.1,Animalia,Arthropoda,Arachnida,Trombidiformes,Eupodidae,NA,NA,pomp.4601,3,BOLD:ACI9912
OTU2028,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4601,1,None
OTU26,GS,99.4,BOLD:AAI9434.1,Animalia,Arthropoda,Diplopoda,Julida,Julidae,Cylindroiulus,Cylindroiulus punctatus,pomp.4602,790,BOLD:AAI9434
OTU30,GS,100.0,BOLD:AAI2051.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4602,2381,BOLD:AAI2051
OTU60,GS,100.0,BOLD:AAA4516.5,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Prochoerodes,Prochoerodes lineola,pomp.4602,4588,BOLD:AAA4516
OTU76,US,1.0000,None,Animalia,Arthropoda,Hexanauplia,Harpacticoida,NA,NA,NA,pomp.4602,800,None
OTU108,GS,100.0,BOLD:AAA6613.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Orchesella,Orchesella cincta,pomp.4602,207,BOLD:AAA6613
OTU113,GS,100.0,BOLD:AAA6611.3,Animalia,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Orchesella,Orchesella cincta,pomp.4602,32,BOLD:AAA6611
OTU132,GS,100.0,BOLD:AAB4363.2,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Epimecis,Epimecis hortaria,pomp.4602,356,BOLD:AAB4363
OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4602,5,None
OTU266,GS,100.0,BOLD:ACL1096.1,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,NA,NA,pomp.4602,65,BOLD:ACL1096
OTU298,US,0.0000,BOLD:ACN5436.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4602,4,BOLD:ACN5436
OTU302,US,0.6809,BOLD:AAF0031.1,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,pomp.4602,13,BOLD:AAF0031
OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4602,37,None
OTU387,US,1.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4602,213,None
OTU401,US,1.0000,BOLD:ACR5185.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4602,5,BOLD:ACR5185
OTU428,US,0.0000,None,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4602,4,None
OTU467,GS,98.3,BOLD:AAA6611.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Orchesella,Orchesella cincta,pomp.4602,13,BOLD:AAA6611
OTU553,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4602,1,None
OTU682,GS,100.0,BOLD:AAD1986.2,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Xysticus,Xysticus ferox,pomp.4602,49,BOLD:AAD1986
OTU686,GS,99.4,BOLD:AAI2055.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4602,24,BOLD:AAI2055
OTU821,US,0.0000,BOLD:ACK0278.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4602,7,BOLD:ACK0278
OTU837,GS,100.0,BOLD:AAH0102.1,Animalia,Arthropoda,Insecta,Coleoptera,Nitidulidae,Epuraea,Epuraea corticina,pomp.4602,4,BOLD:AAH0102
OTU1013,GS,100.0,BOLD:AAA8726.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,Entomobryidae,Orchesella,Orchesella villosa,pomp.4602,2,BOLD:AAA8726
OTU1042,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4602,9,None
OTU1260,GS,100.0,BOLD:AAD2041.2,Animalia,Arthropoda,Insecta,Diptera,Dolichopodidae,Condylostylus,Condylostylus caudatus,pomp.4602,5,BOLD:AAD2041
OTU1587,US,0.8000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4602,2,None
OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4602,3,None
OTU1759,US,0.8000,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4602,5,None
OTU1843,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4602,1,None
OTU1956,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4602,1,None
OTU2028,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4602,1,None
OTU2116,US,0.8000,None,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4602,5,None
OTU76,US,1.0000,None,Animalia,Arthropoda,Hexanauplia,Harpacticoida,NA,NA,NA,pomp.4603,91,None
OTU160,US,0.1429,BOLD:ABA8360.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4603,49,BOLD:ABA8360
OTU553,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4603,3,None
OTU572,GS,99.4,BOLD:ABY8099.1,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Atylotus,Atylotus sublunaticornis,pomp.4603,53,BOLD:ABY8099
OTU608,US,0.9546,BOLD:ACP5974.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4603,70,BOLD:ACP5974
OTU916,GS,100.0,BOLD:AAA4782.2,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Protapanteles,NA,pomp.4603,41,BOLD:AAA4782
OTU1037,GS,100.0,BOLD:ABA7674.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4603,17,BOLD:ABA7674
OTU1050,US,0.9881,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4603,8,None
OTU1474,US,1.0000,BOLD:ACI6702.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4603,1,BOLD:ACI6702
OTU4,GS,100.0,BOLD:AAC2637.1,Animalia,Arthropoda,Insecta,Lepidoptera,Pterophoridae,Geina,Geina sheppardi,pomp.4604,3987,BOLD:AAC2637
OTU65,GS,100.0,BOLD:AAA5695.1,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche analis,pomp.4604,246,BOLD:AAA5695
OTU302,US,0.6809,BOLD:AAF0031.1,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,pomp.4604,64,BOLD:AAF0031
OTU313,GS,100.0,BOLD:AAG7732.2,Animalia,Arthropoda,Insecta,Hymenoptera,Ichneumonidae,NA,NA,pomp.4604,27,BOLD:AAG7732
OTU335,GS,99.4,BOLD:ABX9225.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Rhipidia,NA,pomp.4604,139,BOLD:ABX9225
OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4604,2,None
OTU412,GS,100.0,BOLD:AAH2774.2,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Agonum,Agonum muelleri,pomp.4604,46,BOLD:AAH2774
OTU455,GS,100.0,BOLD:AAA3450.1,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsyche,Hydropsyche bronta,pomp.4604,163,BOLD:AAA3450
OTU572,GS,99.4,BOLD:ABY8099.1,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Atylotus,Atylotus sublunaticornis,pomp.4604,49,BOLD:ABY8099
OTU754,US,0.1429,BOLD:ACB2438.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4604,3,BOLD:ACB2438
OTU812,US,0.0000,BOLD:ACT2308.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4604,58,BOLD:ACT2308
OTU1012,GS,100.0,BOLD:AAZ1993.1,Animalia,Arthropoda,Malacostraca,Isopoda,Trichoniscidae,Trichoniscus,Trichoniscus pusillus,pomp.4604,12,BOLD:AAZ1993
OTU1233,US,0.9881,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4604,1,None
OTU1485,US,0.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4604,3,None
OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4604,2,None
OTU2116,US,0.8000,None,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4604,1,None
OTU60,GS,100.0,BOLD:AAA4516.5,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Prochoerodes,Prochoerodes lineola,pomp.4605,804,BOLD:AAA4516
OTU65,GS,100.0,BOLD:AAA5695.1,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Cheumatopsyche,Cheumatopsyche analis,pomp.4605,173,BOLD:AAA5695
OTU257,GS,100.0,BOLD:AAB7030.14,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus decorus,pomp.4605,10,BOLD:AAB7030
