,OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,SampleID,CountReads,BOLDalt
3234,OTU247_suspect_mock_chimera,GS,99.4,BOLD:AAJ0542.1,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Euryopis,Euryopis funebris,pomp.4588,68,BOLD:AAJ0542
3250,OTU267,GS,100.0,BOLD:ABY8347.1,Animalia,Arthropoda,Insecta,Hemiptera,Lygaeidae,Kleidocerys,Kleidocerys resedae,pomp.4588,200,BOLD:ABY8347
3252,OTU270_suspect_mock_chimera,GS,99.4,BOLD:AAC5871.1,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Hentzia,Hentzia palmarum,pomp.4588,91,BOLD:AAC5871
3253,OTU275_suspect_mock_chimera,GS,100.0,BOLD:AAB7869.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Phtheochroa,Phtheochroa riscana,pomp.4588,7,BOLD:AAB7869
3258,OTU283_suspect_mock_variant,GS,100.0,BOLD:AAP5530.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Gelechia,Gelechia albisparsella,pomp.4588,15,BOLD:AAP5530
3267,OTU307_suspect_mock_chimera,GS,98.9,BOLD:AAH3225.3,Animalia,Arthropoda,Insecta,Psocodea,Psocidae,Metylophorus,Metylophorus novaescotiae,pomp.4588,22,BOLD:AAH3225
3279,OTU328_suspect_mock_chimera,GS,99.4,BOLD:ACB9565.1,Animalia,Arthropoda,Arachnida,Araneae,Clubionidae,Clubiona,Clubiona pygmaea,pomp.4588,213,BOLD:ACB9565
3297,OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4588,23,None
3315,OTU391_suspect_mock_chimera,GS,100.0,BOLD:AAB5696.5,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes canadensis,pomp.4588,32,BOLD:AAB5696
3364,OTU477,GS,100.0,BOLD:AAN5451.1,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,NA,pomp.4588,39,BOLD:AAN5451
3373,OTU494_suspect_mock_chimera,GS,99.4,BOLD:AAA2454.10,Animalia,Chordata,Mammalia,Chiroptera,Molossidae,Molossus,Molossus rufus,pomp.4588,75,BOLD:AAA2454
3392,OTU529_suspect_mock_chimera,GS,100.0,BOLD:AAG3212.1,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,NA,NA,pomp.4588,4,BOLD:AAG3212
3497,OTU729_suspect_mock_chimera,GS,100.0,BOLD:AAA2953.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Epinotia,Epinotia solicitana,pomp.4588,36,BOLD:AAA2953
3518,OTU773_suspect_mock_chimera,GS,100.0,BOLD:AAC3477.1,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus carolinensis,pomp.4588,3,BOLD:AAC3477
3531,OTU792_suspect_mock_chimera,GS,99.4,BOLD:AAB4070.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Gymnandrosoma,Gymnandrosoma punctidiscanum,pomp.4588,9,BOLD:AAB4070
3536,OTU802_suspect_mock_chimera,GS,100.0,BOLD:AAA3933.1,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Palthis,Palthis angulalis,pomp.4588,22,BOLD:AAA3933
3545,OTU820_suspect_mock_chimera,SS,0.6300,BOLD:AAH0468.1,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Arthromacra,NA,pomp.4588,57,BOLD:AAH0468
3587,OTU924_suspect_mock_chimera,GS,100.0,BOLD:AAH2428.1,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Athous,Athous brightwelli,pomp.4588,21,BOLD:AAH2428
3614,OTU996_suspect_mock_chimera,GS,100.0,BOLD:AAE1264.1,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,Neoscona crucifera,pomp.4588,11,BOLD:AAE1264
3635,OTU1042,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4588,5,None
3641,OTU1063,GS,100.0,BOLD:ACF2629.1,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Neolygus,Neolygus inconspicuus,pomp.4588,17,BOLD:ACF2629
3647,OTU1094_suspect_mock_chimera,SS,0.7100,BOLD:AAH0468.1,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Arthromacra,NA,pomp.4588,9,BOLD:AAH0468
3665,OTU1150_suspect_mock_chimera,GS,99.4,BOLD:AAZ5969.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Dolichopeza,Dolichopeza obscura,pomp.4588,30,BOLD:AAZ5969
3682,OTU1192_suspect_mock_chimera,US,0.9546,BOLD:ACU6892.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4588,20,BOLD:ACU6892
3697,OTU1254_suspect_mock_chimera,GS,98.9,BOLD:AAU6627.1,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,Cratyna,Cratyna perplexa,pomp.4588,25,BOLD:AAU6627
3698,OTU1255_suspect_mock_chimera,GS,100.0,BOLD:AAE7397.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Depressaria,Depressaria depressana,pomp.4588,7,BOLD:AAE7397
3703,OTU1270,GS,99.4,BOLD:AAD3035.2,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Hamamelistes,Hamamelistes spinosus,pomp.4588,8,BOLD:AAD3035
3731,OTU1372_suspect_mock_chimera,GS,99.4,BOLD:AAG3822.1,Animalia,Arthropoda,Arachnida,Araneae,Anyphaenidae,Anyphaena,NA,pomp.4588,2,BOLD:AAG3822
3760,OTU1481_suspect_mock_chimera,GS,100.0,BOLD:AAV7643.1,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Bassus,Bassus annulipes,pomp.4588,2,BOLD:AAV7643
3763,OTU1492_suspect_mock_variant,GS,100.0,BOLD:AAA6652.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Morrisonia,Morrisonia confusa,pomp.4588,5,BOLD:AAA6652
3772,OTU1587,US,0.8000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4588,1,None
3773,OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4588,4,None
3791,OTU1697,US,0.2974,None,Animalia,Chordata,Reptilia,Squamata,NA,NA,NA,pomp.4588,9,None
3800,OTU1747_suspect_mock_chimera,US,0.0002,BOLD:ACX3901.1,Animalia,Arthropoda,Insecta,Orthoptera,NA,NA,NA,pomp.4588,8,BOLD:ACX3901
3802,OTU1759,US,0.8000,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4588,1,None
3821,OTU1879_suspect_mock_chimera,GS,99.4,BOLD:AAA5654.1,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Eris,Eris militaris,pomp.4588,5,BOLD:AAA5654
3845,OTU2097,US,1.0000,None,Animalia,Chordata,Aves,Passeriformes,NA,NA,NA,pomp.4588,1,None
3846,OTU2098,US,0.0000,None,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,pomp.4588,1,None
3847,OTU2099,US,0.1667,None,Animalia,Chordata,Actinopterygii,Gadiformes,NA,NA,NA,pomp.4588,2,None
3853,OTU2116,US,0.8000,None,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4588,2,None
3903,OTU53_suspect_mock_chimera,GS,100.0,BOLD:AAH2293.1,Animalia,Arthropoda,Insecta,Diptera,Asilidae,Eudioctria,Eudioctria propinqua,pomp.4589,354,BOLD:AAH2293
3906,OTU59,US,1.0000,BOLD:ACF7919.1,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,pomp.4589,181,BOLD:ACF7919
3935,OTU130_suspect_mock_chimera,GS,100.0,BOLD:AAH3593.1,Animalia,Arthropoda,Insecta,Megaloptera,Corydalidae,Chauliodes,Chauliodes pectinicornis,pomp.4589,196,BOLD:AAH3593
3936,OTU131_suspect_mock_chimera,GS,100.0,BOLD:AAB2216.1,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Neolygus,Neolygus quercalbae,pomp.4589,153,BOLD:AAB2216
3939,OTU137_suspect_mock_chimera,GS,100.0,BOLD:AAC4559.2,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium mediopunctatum,pomp.4589,63,BOLD:AAC4559
3950,OTU156_suspect_mock_chimera,GS,100.0,BOLD:AAA7515.9,Animalia,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,Caenis punctata,pomp.4589,48,BOLD:AAA7515
3957,OTU168_suspect_mock_chimera,GS,99.4,BOLD:AAC2551.2,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Iridopsis,Iridopsis ephyraria,pomp.4589,614,BOLD:AAC2551
3973,OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4589,30,None
3988,OTU213,GS,100.0,BOLD:AAA1669.3,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsyche,Hydropsyche betteni,pomp.4589,124,BOLD:AAA1669
3991,OTU216_suspect_mock_chimera,GS,100.0,BOLD:AAN5406.1,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Bellardia,Bellardia vulgaris,pomp.4589,661,BOLD:AAN5406
4028,OTU282_suspect_mock_chimera,GS,100.0,BOLD:ADC3363.3,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Stenacron,Stenacron interpunctatum,pomp.4589,62,BOLD:ADC3363
4136,OTU479_suspect_mock_chimera,GS,100.0,BOLD:AAA3055.3,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Clepsis,Clepsis virescana,pomp.4589,165,BOLD:AAA3055
4170,OTU538_suspect_mock_chimera,GS,100.0,BOLD:ACA9904.5,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Cheilotrichia,Cheilotrichia stigmatica,pomp.4589,70,BOLD:ACA9904
4203,OTU607_suspect_mock_chimera,GS,100.0,BOLD:ABA5203.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,Dicranomyia frontalis,pomp.4589,73,BOLD:ABA5203
4226,OTU645_suspect_mock_chimera,GS,98.3,BOLD:ABW4519.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Atarba,Atarba picticornis,pomp.4589,88,BOLD:ABW4519
4291,OTU775_suspect_mock_variant,GS,99.4,BOLD:AAB6253.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Depressaria,Depressaria radiella,pomp.4589,20,BOLD:AAB6253
4292,OTU776,GS,99.4,BOLD:AAG8977.1,Animalia,Arthropoda,Insecta,Hemiptera,Derbidae,Apache,Apache degeerii,pomp.4589,55,BOLD:AAG8977
4345,OTU890,GS,98.9,BOLD:ACL3444.1,Animalia,Arthropoda,Arachnida,Trombidiformes,Limnesiidae,NA,NA,pomp.4589,44,BOLD:ACL3444
4385,OTU996_suspect_mock_chimera,GS,100.0,BOLD:AAE1264.1,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,Neoscona crucifera,pomp.4589,27,BOLD:AAE1264
4412,OTU1063,GS,100.0,BOLD:ACF2629.1,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Neolygus,Neolygus inconspicuus,pomp.4589,2,BOLD:ACF2629
4454,OTU1194_suspect_mock_chimera,GS,99.4,BOLD:ADA8002.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,NA,pomp.4589,1,BOLD:ADA8002
4544,OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4589,1,None
4562,OTU1697,US,0.2974,None,Animalia,Chordata,Reptilia,Squamata,NA,NA,NA,pomp.4589,5,None
4573,OTU1759,US,0.8000,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4589,1,None
4593,OTU1880_suspect_mock_chimera,GS,98.3,BOLD:AAG7648.1,Animalia,Arthropoda,Insecta,Hymenoptera,Xiphydriidae,Xiphydria,NA,pomp.4589,5,BOLD:AAG7648
4612,OTU2028,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4589,1,None
4647,MockIM53_pident=100.0_OTU74,GS,100.0,BOLD:AAA4507.1,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Udea,Udea rubigalis,pomp.4590,535,BOLD:AAA4507
4677,OTU59,US,1.0000,BOLD:ACF7919.1,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,pomp.4590,762,BOLD:ACF7919
4684,OTU76,US,1.0000,None,Animalia,Arthropoda,Hexanauplia,Harpacticoida,NA,NA,NA,pomp.4590,1738,None
4706,OTU130_suspect_mock_chimera,GS,100.0,BOLD:AAH3593.1,Animalia,Arthropoda,Insecta,Megaloptera,Corydalidae,Chauliodes,Chauliodes pectinicornis,pomp.4590,50,BOLD:AAH3593
4736,OTU179_suspect_mock_chimera,US,0.9859,BOLD:ACJ8629.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4590,38,BOLD:ACJ8629
4777,OTU249_suspect_mock_chimera,GS,100.0,BOLD:AAA6614.6,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis reflexella,pomp.4590,77,BOLD:AAA6614
4795,OTU275_suspect_mock_chimera,GS,100.0,BOLD:AAB7869.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Phtheochroa,Phtheochroa riscana,pomp.4590,117,BOLD:AAB7869
4800,OTU283_suspect_mock_variant,GS,100.0,BOLD:AAP5530.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Gelechia,Gelechia albisparsella,pomp.4590,302,BOLD:AAP5530
4801,OTU284_suspect_mock_chimera,GS,99.4,BOLD:AAA3680.1,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsyche,Hydropsyche morosa,pomp.4590,425,BOLD:AAA3680
4809,OTU307_suspect_mock_chimera,GS,98.9,BOLD:AAH3225.3,Animalia,Arthropoda,Insecta,Psocodea,Psocidae,Metylophorus,Metylophorus novaescotiae,pomp.4590,66,BOLD:AAH3225
4813,OTU314,US,1.0000,None,Animalia,Chordata,Actinopterygii,Kurtiformes,NA,NA,NA,pomp.4590,25,None
4836,OTU358,US,1.0000,BOLD:ACW4480.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4590,235,BOLD:ACW4480
4840,OTU362,US,1.0000,None,Animalia,Chordata,Amphibia,Anura,NA,NA,NA,pomp.4590,52,None
4851,OTU374_suspect_mock_chimera,GS,100.0,BOLD:AAN5882.5,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera caliptera,pomp.4590,90,BOLD:AAN5882
4868,OTU413,US,0.2887,None,Animalia,Chordata,Actinopterygii,Clupeiformes,NA,NA,NA,pomp.4590,10,None
4872,OTU418_suspect_mock_chimera,GS,100.0,BOLD:ACR3763.3,Animalia,Arthropoda,Insecta,Coleoptera,Ptilodactylidae,Ptilodactyla,Ptilodactyla serricollis,pomp.4590,58,BOLD:ACR3763
4887,OTU442_suspect_mock_chimera,GS,100.0,BOLD:ACX5108.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4590,41,BOLD:ACX5108
4902,OTU472_suspect_mock_chimera,SS,0.6200,BOLD:ABX2454.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4590,29,BOLD:ABX2454
4925,OTU510_suspect_mock_chimera,GS,100.0,BOLD:AAE7137.3,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Glauce,Glauce pectenalaeella,pomp.4590,77,BOLD:AAE7137
4941,OTU538_suspect_mock_chimera,GS,100.0,BOLD:ACA9904.5,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Cheilotrichia,Cheilotrichia stigmatica,pomp.4590,64,BOLD:ACA9904
4966,OTU581,US,0.0000,BOLD:AAD9035.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4590,100,BOLD:AAD9035
4980,OTU620,US,0.3081,BOLD:ACA3067.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4590,52,BOLD:ACA3067
5010,OTU668,US,0.0000,None,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,pomp.4590,12,None
5057,OTU766,US,0.2833,BOLD:ACZ5284.8,Animalia,Arthropoda,Diplopoda,Julida,NA,NA,NA,pomp.4590,41,BOLD:ACZ5284
5064,OTU777,US,1.0000,BOLD:ACY0966.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4590,53,BOLD:ACY0966
5065,OTU778,US,1.0000,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4590,4,None
5084,OTU814,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4590,3,None
5122,OTU903_suspect_mock_chimera,GS,99.4,BOLD:ACE3549.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Platynota,Platynota exasperatana,pomp.4590,49,BOLD:ACE3549
5146,OTU979,US,0.0000,BOLD:ACT8175.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4590,23,BOLD:ACT8175
5167,OTU1020,US,0.2887,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4590,8,None
5178,OTU1050,US,0.9881,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4590,28,None
5180,OTU1057,US,1.0000,BOLD:AAL5775.1,Animalia,Arthropoda,Arachnida,Solifugae,NA,NA,NA,pomp.4590,28,BOLD:AAL5775
5220,OTU1183,US,1.0000,None,Animalia,Chordata,Mammalia,Rodentia,NA,NA,NA,pomp.4590,19,None
5352,OTU1816,US,1.0000,BOLD:ACF7687.2,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4590,1,BOLD:ACF7687
5371,OTU1956,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4590,1,None
5379,OTU2015,US,0.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4590,3,None
5385,OTU2043,US,1.0000,BOLD:AAO3984.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4590,2,BOLD:AAO3984
5387,OTU2097,US,1.0000,None,Animalia,Chordata,Aves,Passeriformes,NA,NA,NA,pomp.4590,1,None
5448,OTU59,US,1.0000,BOLD:ACF7919.1,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,pomp.4591,606,BOLD:ACF7919
5449,OTU60_suspect_mock_chimera,GS,100.0,BOLD:AAA4516.5,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Prochoerodes,Prochoerodes lineola,pomp.4591,754,BOLD:AAA4516
5455,OTU76,US,1.0000,None,Animalia,Arthropoda,Hexanauplia,Harpacticoida,NA,NA,NA,pomp.4591,150,None
5467,OTU112,US,0.0000,BOLD:AAE9808.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4591,49,BOLD:AAE9808
5475,OTU128_suspect_mock_chimera,GS,100.0,BOLD:AAA4456.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Speranza,Speranza pustularia,pomp.4591,156,BOLD:AAA4456
5477,OTU130_suspect_mock_chimera,GS,100.0,BOLD:AAH3593.1,Animalia,Arthropoda,Insecta,Megaloptera,Corydalidae,Chauliodes,Chauliodes pectinicornis,pomp.4591,114,BOLD:AAH3593
5479,OTU132_suspect_mock_chimera,GS,100.0,BOLD:AAB4363.2,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Epimecis,Epimecis hortaria,pomp.4591,618,BOLD:AAB4363
5481,OTU137_suspect_mock_chimera,GS,100.0,BOLD:AAC4559.2,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium mediopunctatum,pomp.4591,31,BOLD:AAC4559
5492,OTU156_suspect_mock_chimera,GS,100.0,BOLD:AAA7515.9,Animalia,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,Caenis punctata,pomp.4591,30,BOLD:AAA7515
5493,OTU160,US,0.1429,BOLD:ABA8360.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4591,47,BOLD:ABA8360
5506,OTU177,US,1.0000,BOLD:AAK4381.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4591,61,BOLD:AAK4381
5515,OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4591,7,None
5519,OTU197,US,0.2833,BOLD:ACU4187.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4591,222,BOLD:ACU4187
5525,OTU206_suspect_mock_chimera,GS,100.0,BOLD:AAG6831.6,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Sphaeromias,NA,pomp.4591,114,BOLD:AAG6831
5526,OTU207,GS,98.9,BOLD:AAB7933.1,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,Eustala anastera,pomp.4591,129,BOLD:AAB7933
5534,OTU221_suspect_mock_chimera,GS,100.0,BOLD:ACB3691.1,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Podabrus,Podabrus brevicollis,pomp.4591,26,BOLD:ACB3691
5547,OTU247_suspect_mock_chimera,GS,99.4,BOLD:AAJ0542.1,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Euryopis,Euryopis funebris,pomp.4591,20,BOLD:AAJ0542
5549,OTU250_suspect_mock_chimera,GS,100.0,BOLD:ACN8224.1,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Meteorus,NA,pomp.4591,11,BOLD:ACN8224
5551,OTU254_suspect_mock_chimera,GS,100.0,BOLD:AAG0758.3,Animalia,Arthropoda,Insecta,Coleoptera,Pyrochroidae,Dendroides,Dendroides canadensis,pomp.4591,37,BOLD:AAG0758
5568,OTU279_suspect_mock_chimera,GS,99.4,BOLD:AAB6013.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Phaecasiophora,Phaecasiophora confixana,pomp.4591,63,BOLD:AAB6013
5570,OTU282_suspect_mock_chimera,GS,100.0,BOLD:ADC3363.3,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Stenacron,Stenacron interpunctatum,pomp.4591,253,BOLD:ADC3363
5575,OTU299_suspect_mock_chimera,GS,100.0,BOLD:AAB4783.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Ennomos,Ennomos subsignaria,pomp.4591,195,BOLD:AAB4783
5576,OTU301,US,0.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4591,7,None
5606,OTU355,US,1.0000,BOLD:AAV7436.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4591,178,BOLD:AAV7436
5610,OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4591,1,None
5636,OTU409,GS,100.0,BOLD:AAD2111.2,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Tmarus,Tmarus angulatus,pomp.4591,31,BOLD:AAD2111
5646,OTU422,US,1.0000,BOLD:ACY2235.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4591,49,BOLD:ACY2235
5647,OTU423,US,0.0000,BOLD:ACT9373.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4591,10,BOLD:ACT9373
5654,OTU434,US,0.9881,BOLD:ACT7952.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4591,75,BOLD:ACT7952
5682,OTU488,US,1.0000,BOLD:ACK3774.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4591,14,BOLD:ACK3774
5719,OTU552,US,0.0000,BOLD:ACX9743.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4591,30,BOLD:ACX9743
5720,OTU553,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4591,2,None
5726,OTU564,US,0.0000,BOLD:AAU8588.1,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4591,3,BOLD:AAU8588
5775,OTU658,US,0.0000,BOLD:ABZ6275.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4591,22,BOLD:ABZ6275
5781,OTU668,US,0.0000,None,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,pomp.4591,17,None
5806,OTU719,US,0.2833,BOLD:ACB3721.2,Animalia,Arthropoda,Insecta,Ephemeroptera,NA,NA,NA,pomp.4591,2,BOLD:ACB3721
5817,OTU741,US,0.3913,None,Animalia,Chordata,Actinopterygii,Stomiiformes,NA,NA,NA,pomp.4591,3,None
5824,OTU754,US,0.1429,BOLD:ACB2438.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4591,1,BOLD:ACB2438
5864,OTU830,US,0.3056,None,Animalia,Chordata,Actinopterygii,Anguilliformes,NA,NA,NA,pomp.4591,17,None
5880,OTU878,US,0.9881,BOLD:AAY5839.2,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4591,43,BOLD:AAY5839
5885,OTU888,US,0.1429,BOLD:ACW6812.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4591,1,BOLD:ACW6812
5937,OTU1015_suspect_mock_chimera,GS,99.4,BOLD:AAA4121.14,Animalia,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium vittatum,pomp.4591,20,BOLD:AAA4121
5951,OTU1057,US,1.0000,BOLD:AAL5775.1,Animalia,Arthropoda,Arachnida,Solifugae,NA,NA,NA,pomp.4591,3,BOLD:AAL5775
5964,OTU1113,US,0.3913,None,Animalia,Chordata,Amphibia,Anura,NA,NA,NA,pomp.4591,8,None
5973,OTU1130_suspect_mock_chimera,SS,0.2300,BOLD:AAE0951.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4591,30,BOLD:AAE0951
5979,OTU1151,US,1.0000,BOLD:ACA1731.1,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4591,10,BOLD:ACA1731
6012,OTU1256,US,1.0000,BOLD:AAZ9784.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4591,24,BOLD:AAZ9784
6021,OTU1280,US,0.8000,None,Animalia,Chordata,Reptilia,Squamata,NA,NA,NA,pomp.4591,2,None
6024,OTU1294,US,1.0000,BOLD:ACV8563.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4591,15,BOLD:ACV8563
6030,OTU1330,GS,97.9,BOLD:AAI6614.1,Animalia,Chordata,Aves,Passeriformes,NA,NA,NA,pomp.4591,21,BOLD:AAI6614
6031,OTU1332,US,1.0000,BOLD:ACJ6095.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4591,12,BOLD:ACJ6095
6071,OTU1472,US,0.0000,BOLD:AAC5748.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4591,1,BOLD:AAC5748
6087,OTU1589,US,0.2061,BOLD:ABA7343.1,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4591,7,BOLD:ABA7343
