OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,SampleID,CountReads
OTU1094_suspect_mock_chimera,SS,0.7100,BOLD:AAH0468.1,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Arthromacra,NA,pomp.4588,9
OTU1150_suspect_mock_chimera,GS,99.4,BOLD:AAZ5969.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Dolichopeza,Dolichopeza obscura,pomp.4588,30
OTU1192_suspect_mock_chimera,US,0.9546,BOLD:ACU6892.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4588,20
OTU1254_suspect_mock_chimera,GS,98.9,BOLD:AAU6627.1,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,Cratyna,Cratyna perplexa,pomp.4588,25
OTU1255_suspect_mock_chimera,GS,100.0,BOLD:AAE7397.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Depressaria,Depressaria depressana,pomp.4588,7
OTU1270,GS,99.4,BOLD:AAD3035.2,Animalia,Arthropoda,Insecta,Hemiptera,Aphididae,Hamamelistes,Hamamelistes spinosus,pomp.4588,8
OTU1372_suspect_mock_chimera,GS,99.4,BOLD:AAG3822.1,Animalia,Arthropoda,Arachnida,Araneae,Anyphaenidae,Anyphaena,NA,pomp.4588,2
OTU1481_suspect_mock_chimera,GS,100.0,BOLD:AAV7643.1,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Bassus,Bassus annulipes,pomp.4588,2
OTU1492_suspect_mock_variant,GS,100.0,BOLD:AAA6652.1,Animalia,Arthropoda,Insecta,Lepidoptera,Noctuidae,Morrisonia,Morrisonia confusa,pomp.4588,5
OTU1587,US,0.8000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4588,1
OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4588,4
OTU1697,US,0.2974,None,Animalia,Chordata,Reptilia,Squamata,NA,NA,NA,pomp.4588,9
OTU1747_suspect_mock_chimera,US,0.0002,BOLD:ACX3901.1,Animalia,Arthropoda,Insecta,Orthoptera,NA,NA,NA,pomp.4588,8
OTU1759,US,0.8000,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4588,1
OTU1879_suspect_mock_chimera,GS,99.4,BOLD:AAA5654.1,Animalia,Arthropoda,Arachnida,Araneae,Salticidae,Eris,Eris militaris,pomp.4588,5
OTU2097,US,1.0000,None,Animalia,Chordata,Aves,Passeriformes,NA,NA,NA,pomp.4588,1
OTU2098,US,0.0000,None,Animalia,Arthropoda,Arachnida,Trombidiformes,NA,NA,NA,pomp.4588,1
OTU2099,US,0.1667,None,Animalia,Chordata,Actinopterygii,Gadiformes,NA,NA,NA,pomp.4588,2
OTU2116,US,0.8000,None,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4588,2
OTU53_suspect_mock_chimera,GS,100.0,BOLD:AAH2293.1,Animalia,Arthropoda,Insecta,Diptera,Asilidae,Eudioctria,Eudioctria propinqua,pomp.4589,354
OTU59,US,1.0000,BOLD:ACF7919.1,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,pomp.4589,181
OTU130_suspect_mock_chimera,GS,100.0,BOLD:AAH3593.1,Animalia,Arthropoda,Insecta,Megaloptera,Corydalidae,Chauliodes,Chauliodes pectinicornis,pomp.4589,196
OTU131_suspect_mock_chimera,GS,100.0,BOLD:AAB2216.1,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Neolygus,Neolygus quercalbae,pomp.4589,153
OTU137_suspect_mock_chimera,GS,100.0,BOLD:AAC4559.2,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium mediopunctatum,pomp.4589,63
OTU156_suspect_mock_chimera,GS,100.0,BOLD:AAA7515.9,Animalia,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,Caenis punctata,pomp.4589,48
OTU168_suspect_mock_chimera,GS,99.4,BOLD:AAC2551.2,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Iridopsis,Iridopsis ephyraria,pomp.4589,614
OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4589,30
OTU213,GS,100.0,BOLD:AAA1669.3,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsyche,Hydropsyche betteni,pomp.4589,124
OTU216_suspect_mock_chimera,GS,100.0,BOLD:AAN5406.1,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Bellardia,Bellardia vulgaris,pomp.4589,661
OTU282_suspect_mock_chimera,GS,100.0,BOLD:ADC3363.3,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Stenacron,Stenacron interpunctatum,pomp.4589,62
OTU479_suspect_mock_chimera,GS,100.0,BOLD:AAA3055.3,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Clepsis,Clepsis virescana,pomp.4589,165
OTU538_suspect_mock_chimera,GS,100.0,BOLD:ACA9904.5,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Cheilotrichia,Cheilotrichia stigmatica,pomp.4589,70
OTU607_suspect_mock_chimera,GS,100.0,BOLD:ABA5203.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,Dicranomyia frontalis,pomp.4589,73
OTU645_suspect_mock_chimera,GS,98.3,BOLD:ABW4519.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Atarba,Atarba picticornis,pomp.4589,88
OTU775_suspect_mock_variant,GS,99.4,BOLD:AAB6253.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Depressaria,Depressaria radiella,pomp.4589,20
OTU776,GS,99.4,BOLD:AAG8977.1,Animalia,Arthropoda,Insecta,Hemiptera,Derbidae,Apache,Apache degeerii,pomp.4589,55
OTU890,GS,98.9,BOLD:ACL3444.1,Animalia,Arthropoda,Arachnida,Trombidiformes,Limnesiidae,NA,NA,pomp.4589,44
OTU996_suspect_mock_chimera,GS,100.0,BOLD:AAE1264.1,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Neoscona,Neoscona crucifera,pomp.4589,27
OTU1063,GS,100.0,BOLD:ACF2629.1,Animalia,Arthropoda,Insecta,Hemiptera,Miridae,Neolygus,Neolygus inconspicuus,pomp.4589,2
OTU1194_suspect_mock_chimera,GS,99.4,BOLD:ADA8002.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,NA,pomp.4589,1
OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4589,1
OTU1697,US,0.2974,None,Animalia,Chordata,Reptilia,Squamata,NA,NA,NA,pomp.4589,5
OTU1759,US,0.8000,None,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4589,1
OTU1880_suspect_mock_chimera,GS,98.3,BOLD:AAG7648.1,Animalia,Arthropoda,Insecta,Hymenoptera,Xiphydriidae,Xiphydria,NA,pomp.4589,5
OTU2028,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4589,1
MockIM53_pident=100.0_OTU74,GS,100.0,BOLD:AAA4507.1,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Udea,Udea rubigalis,pomp.4590,535
OTU59,US,1.0000,BOLD:ACF7919.1,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,pomp.4590,762
OTU76,US,1.0000,None,Animalia,Arthropoda,Hexanauplia,Harpacticoida,NA,NA,NA,pomp.4590,1738
OTU130_suspect_mock_chimera,GS,100.0,BOLD:AAH3593.1,Animalia,Arthropoda,Insecta,Megaloptera,Corydalidae,Chauliodes,Chauliodes pectinicornis,pomp.4590,50
OTU179_suspect_mock_chimera,US,0.9859,BOLD:ACJ8629.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4590,38
OTU249_suspect_mock_chimera,GS,100.0,BOLD:AAA6614.6,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Psilocorsis,Psilocorsis reflexella,pomp.4590,77
OTU275_suspect_mock_chimera,GS,100.0,BOLD:AAB7869.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Phtheochroa,Phtheochroa riscana,pomp.4590,117
OTU283_suspect_mock_variant,GS,100.0,BOLD:AAP5530.1,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Gelechia,Gelechia albisparsella,pomp.4590,302
OTU284_suspect_mock_chimera,GS,99.4,BOLD:AAA3680.1,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsyche,Hydropsyche morosa,pomp.4590,425
OTU307_suspect_mock_chimera,GS,98.9,BOLD:AAH3225.3,Animalia,Arthropoda,Insecta,Psocodea,Psocidae,Metylophorus,Metylophorus novaescotiae,pomp.4590,66
OTU314,US,1.0000,None,Animalia,Chordata,Actinopterygii,Kurtiformes,NA,NA,NA,pomp.4590,25
OTU358,US,1.0000,BOLD:ACW4480.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4590,235
OTU362,US,1.0000,None,Animalia,Chordata,Amphibia,Anura,NA,NA,NA,pomp.4590,52
OTU374_suspect_mock_chimera,GS,100.0,BOLD:AAN5882.5,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera caliptera,pomp.4590,90
OTU413,US,0.2887,None,Animalia,Chordata,Actinopterygii,Clupeiformes,NA,NA,NA,pomp.4590,10
OTU418_suspect_mock_chimera,GS,100.0,BOLD:ACR3763.3,Animalia,Arthropoda,Insecta,Coleoptera,Ptilodactylidae,Ptilodactyla,Ptilodactyla serricollis,pomp.4590,58
OTU442_suspect_mock_chimera,GS,100.0,BOLD:ACX5108.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4590,41
OTU472_suspect_mock_chimera,SS,0.6200,BOLD:ABX2454.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4590,29
OTU510_suspect_mock_chimera,GS,100.0,BOLD:AAE7137.3,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Glauce,Glauce pectenalaeella,pomp.4590,77
OTU538_suspect_mock_chimera,GS,100.0,BOLD:ACA9904.5,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Cheilotrichia,Cheilotrichia stigmatica,pomp.4590,64
OTU581,US,0.0000,BOLD:AAD9035.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4590,100
OTU620,US,0.3081,BOLD:ACA3067.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4590,52
OTU668,US,0.0000,None,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,pomp.4590,12
OTU766,US,0.2833,BOLD:ACZ5284.8,Animalia,Arthropoda,Diplopoda,Julida,NA,NA,NA,pomp.4590,41
OTU777,US,1.0000,BOLD:ACY0966.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4590,53
OTU778,US,1.0000,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4590,4
OTU814,US,1.0000,None,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4590,3
OTU903_suspect_mock_chimera,GS,99.4,BOLD:ACE3549.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Platynota,Platynota exasperatana,pomp.4590,49
OTU979,US,0.0000,BOLD:ACT8175.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4590,23
OTU1020,US,0.2887,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4590,8
OTU1050,US,0.9881,None,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4590,28
OTU1057,US,1.0000,BOLD:AAL5775.1,Animalia,Arthropoda,Arachnida,Solifugae,NA,NA,NA,pomp.4590,28
OTU1183,US,1.0000,None,Animalia,Chordata,Mammalia,Rodentia,NA,NA,NA,pomp.4590,19
OTU1816,US,1.0000,BOLD:ACF7687.2,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4590,1
OTU1956,US,0.8000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4590,1
OTU2015,US,0.0000,None,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4590,3
OTU2043,US,1.0000,BOLD:AAO3984.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4590,2
OTU2097,US,1.0000,None,Animalia,Chordata,Aves,Passeriformes,NA,NA,NA,pomp.4590,1
OTU59,US,1.0000,BOLD:ACF7919.1,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,pomp.4591,606
OTU60_suspect_mock_chimera,GS,100.0,BOLD:AAA4516.5,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Prochoerodes,Prochoerodes lineola,pomp.4591,754
OTU76,US,1.0000,None,Animalia,Arthropoda,Hexanauplia,Harpacticoida,NA,NA,NA,pomp.4591,150
OTU112,US,0.0000,BOLD:AAE9808.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4591,49
OTU128_suspect_mock_chimera,GS,100.0,BOLD:AAA4456.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Speranza,Speranza pustularia,pomp.4591,156
OTU130_suspect_mock_chimera,GS,100.0,BOLD:AAH3593.1,Animalia,Arthropoda,Insecta,Megaloptera,Corydalidae,Chauliodes,Chauliodes pectinicornis,pomp.4591,114
OTU132_suspect_mock_chimera,GS,100.0,BOLD:AAB4363.2,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Epimecis,Epimecis hortaria,pomp.4591,618
OTU137_suspect_mock_chimera,GS,100.0,BOLD:AAC4559.2,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium mediopunctatum,pomp.4591,31
OTU156_suspect_mock_chimera,GS,100.0,BOLD:AAA7515.9,Animalia,Arthropoda,Insecta,Ephemeroptera,Caenidae,Caenis,Caenis punctata,pomp.4591,30
OTU160,US,0.1429,BOLD:ABA8360.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4591,47
OTU177,US,1.0000,BOLD:AAK4381.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4591,61
OTU193,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4591,7
OTU197,US,0.2833,BOLD:ACU4187.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4591,222
OTU206_suspect_mock_chimera,GS,100.0,BOLD:AAG6831.6,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Sphaeromias,NA,pomp.4591,114
OTU207,GS,98.9,BOLD:AAB7933.1,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Eustala,Eustala anastera,pomp.4591,129
OTU221_suspect_mock_chimera,GS,100.0,BOLD:ACB3691.1,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Podabrus,Podabrus brevicollis,pomp.4591,26
OTU247_suspect_mock_chimera,GS,99.4,BOLD:AAJ0542.1,Animalia,Arthropoda,Arachnida,Araneae,Theridiidae,Euryopis,Euryopis funebris,pomp.4591,20
OTU250_suspect_mock_chimera,GS,100.0,BOLD:ACN8224.1,Animalia,Arthropoda,Insecta,Hymenoptera,Braconidae,Meteorus,NA,pomp.4591,11
OTU254_suspect_mock_chimera,GS,100.0,BOLD:AAG0758.3,Animalia,Arthropoda,Insecta,Coleoptera,Pyrochroidae,Dendroides,Dendroides canadensis,pomp.4591,37
OTU279_suspect_mock_chimera,GS,99.4,BOLD:AAB6013.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Phaecasiophora,Phaecasiophora confixana,pomp.4591,63
OTU282_suspect_mock_chimera,GS,100.0,BOLD:ADC3363.3,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Stenacron,Stenacron interpunctatum,pomp.4591,253
OTU299_suspect_mock_chimera,GS,100.0,BOLD:AAB4783.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Ennomos,Ennomos subsignaria,pomp.4591,195
OTU301,US,0.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4591,7
OTU355,US,1.0000,BOLD:AAV7436.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4591,178
OTU361,US,0.8000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4591,1
OTU409,GS,100.0,BOLD:AAD2111.2,Animalia,Arthropoda,Arachnida,Araneae,Thomisidae,Tmarus,Tmarus angulatus,pomp.4591,31
OTU422,US,1.0000,BOLD:ACY2235.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4591,49
OTU423,US,0.0000,BOLD:ACT9373.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4591,10
OTU434,US,0.9881,BOLD:ACT7952.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4591,75
OTU488,US,1.0000,BOLD:ACK3774.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4591,14
OTU552,US,0.0000,BOLD:ACX9743.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4591,30
OTU553,US,1.0000,None,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4591,2
OTU564,US,0.0000,BOLD:AAU8588.1,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,pomp.4591,3
OTU658,US,0.0000,BOLD:ABZ6275.1,Animalia,Arthropoda,Insecta,Hymenoptera,NA,NA,NA,pomp.4591,22
OTU668,US,0.0000,None,Animalia,Arthropoda,Arachnida,Sarcoptiformes,NA,NA,NA,pomp.4591,17
OTU719,US,0.2833,BOLD:ACB3721.2,Animalia,Arthropoda,Insecta,Ephemeroptera,NA,NA,NA,pomp.4591,2
OTU741,US,0.3913,None,Animalia,Chordata,Actinopterygii,Stomiiformes,NA,NA,NA,pomp.4591,3
OTU754,US,0.1429,BOLD:ACB2438.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4591,1
OTU830,US,0.3056,None,Animalia,Chordata,Actinopterygii,Anguilliformes,NA,NA,NA,pomp.4591,17
OTU878,US,0.9881,BOLD:AAY5839.2,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,pomp.4591,43
OTU888,US,0.1429,BOLD:ACW6812.1,Animalia,Arthropoda,Insecta,Trichoptera,NA,NA,NA,pomp.4591,1
OTU1015_suspect_mock_chimera,GS,99.4,BOLD:AAA4121.14,Animalia,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium vittatum,pomp.4591,20
OTU1057,US,1.0000,BOLD:AAL5775.1,Animalia,Arthropoda,Arachnida,Solifugae,NA,NA,NA,pomp.4591,3
OTU1113,US,0.3913,None,Animalia,Chordata,Amphibia,Anura,NA,NA,NA,pomp.4591,8
OTU1130_suspect_mock_chimera,SS,0.2300,BOLD:AAE0951.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4591,30
OTU1151,US,1.0000,BOLD:ACA1731.1,Animalia,Arthropoda,Malacostraca,Isopoda,NA,NA,NA,pomp.4591,10
OTU1256,US,1.0000,BOLD:AAZ9784.1,Animalia,Arthropoda,Insecta,Hemiptera,NA,NA,NA,pomp.4591,24
OTU1280,US,0.8000,None,Animalia,Chordata,Reptilia,Squamata,NA,NA,NA,pomp.4591,2
OTU1294,US,1.0000,BOLD:ACV8563.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4591,15
OTU1330,GS,97.9,BOLD:AAI6614.1,Animalia,Chordata,Aves,Passeriformes,NA,NA,NA,pomp.4591,21
OTU1332,US,1.0000,BOLD:ACJ6095.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4591,12
OTU1472,US,0.0000,BOLD:AAC5748.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,pomp.4591,1
OTU1589,US,0.2061,BOLD:ABA7343.1,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4591,7
OTU1697,US,0.2974,None,Animalia,Chordata,Reptilia,Squamata,NA,NA,NA,pomp.4591,2
OTU1816,US,1.0000,BOLD:ACF7687.2,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,pomp.4591,6
OTU2018,US,0.3056,None,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4591,4
OTU2140,US,0.0000,BOLD:ABA6466.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,pomp.4591,2
OTU15_suspect_mock_chimera,GS,100.0,BOLD:AAA8563.2,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Parallelia,Parallelia bistriaris,pomp.4594,745
OTU35_suspect_mock_chimera,GS,100.0,BOLD:AAG2724.3,Animalia,Arthropoda,Insecta,Hemiptera,Reduviidae,Zelus,Zelus luridus,pomp.4594,2759
OTU127,GS,100.0,BOLD:AAB2768.2,Animalia,Arthropoda,Arachnida,Araneae,Philodromidae,Philodromus,Philodromus rufus,pomp.4594,21
OTU148_suspect_mock_variant,GS,100.0,BOLD:AAD5218.1,Animalia,Arthropoda,Insecta,Lepidoptera,Euteliidae,Eutelia,Eutelia pulcherrimus,pomp.4594,1398
OTU150_suspect_mock_chimera,GS,100.0,BOLD:AAA7920.1,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Stenonema,Stenonema femoratum,pomp.4594,22
OTU173,GS,100.0,BOLD:AAN6304.4,Animalia,Arthropoda,Arachnida,Araneae,Araneidae,Araneus,Araneus guttulatus,pomp.4594,1141
OTU194_suspect_mock_chimera,GS,99.4,BOLD:AAC3145.3,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Maccaffertium,Maccaffertium terminatum,pomp.4594,36
OTU205_suspect_mock_chimera,GS,99.4,BOLD:AAH0129.1,Animalia,Arthropoda,Insecta,Coleoptera,Cantharidae,Podabrus,NA,pomp.4594,457
OTU244_suspect_mock_chimera,GS,100.0,BOLD:AAB0917.3,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Actias,Actias luna,pomp.4594,435
OTU254_suspect_mock_chimera,GS,100.0,BOLD:AAG0758.3,Animalia,Arthropoda,Insecta,Coleoptera,Pyrochroidae,Dendroides,Dendroides canadensis,pomp.4594,29
OTU262_suspect_mock_chimera,GS,97.8,BOLD:AAI1345.2,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,Dicranomyia (Idiopyga) halterella,pomp.4594,40
OTU282_suspect_mock_chimera,GS,100.0,BOLD:ADC3363.3,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Stenacron,Stenacron interpunctatum,pomp.4594,12
OTU312,US,0.9963,BOLD:ABW8929.1,Animalia,Arthropoda,Maxillopoda,Cyclopoida,NA,NA,NA,pomp.4594,44
OTU342_suspect_mock_chimera,GS,100.0,BOLD:AAA8413.1,Animalia,Arthropoda,Insecta,Lepidoptera,Saturniidae,Antheraea,Antheraea polyphemus,pomp.4594,99
OTU374_suspect_mock_chimera,GS,100.0,BOLD:AAN5882.5,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Erioptera,Erioptera caliptera,pomp.4594,17
OTU391_suspect_mock_chimera,GS,100.0,BOLD:AAB5696.5,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes canadensis,pomp.4594,24
OTU412_suspect_mock_chimera,GS,100.0,BOLD:AAH2774.2,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Agonum,Agonum muelleri,pomp.4594,11
OTU424_suspect_mock_chimera,GS,100.0,BOLD:AAK0583.1,Animalia,Arthropoda,Insecta,Coleoptera,NA,NA,NA,pomp.4594,13
OTU450_suspect_mock_chimera,GS,99.4,BOLD:AAA2330.1,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Hypena,Hypena baltimoralis,pomp.4594,288
OTU475_suspect_mock_chimera,GS,99.4,BOLD:ACL8650.5,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Epiphragma,Epiphragma fasciapenne,pomp.4594,42
OTU548_suspect_mock_chimera,GS,98.9,BOLD:AAA8213.3,Animalia,Arthropoda,Insecta,Ephemeroptera,Heptageniidae,Stenacron,Stenacron interpunctatum,pomp.4594,44
OTU572_suspect_mock_chimera,GS,99.4,BOLD:ABY8099.1,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Atylotus,Atylotus sublunaticornis,pomp.4594,41
OTU626_suspect_mock_chimera,GS,100.0,BOLD:AAA8523.1,Animalia,Arthropoda,Insecta,Lepidoptera,Sesiidae,Synanthedon,Synanthedon acerni,pomp.4594,1
OTU650_suspect_mock_chimera,GS,99.4,BOLD:AAF9772.1,Animalia,Arthropoda,Insecta,Diptera,Hybotidae,Platypalpus,NA,pomp.4594,37
OTU696_suspect_mock_chimera,GS,98.9,BOLD:AAF9035.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,Nephrotoma,Nephrotoma alterna,pomp.4594,21
OTU711_suspect_mock_chimera,GS,99.4,BOLD:ABA9935.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Gnophomyia,Gnophomyia tristissima,pomp.4594,44
OTU802_suspect_mock_chimera,GS,100.0,BOLD:AAA3933.1,Animalia,Arthropoda,Insecta,Lepidoptera,Erebidae,Palthis,Palthis angulalis,pomp.4594,16
OTU905_suspect_mock_chimera,GS,100.0,BOLD:AAC1347.1,Animalia,Arthropoda,Insecta,Lepidoptera,Euteliidae,Paectes,Paectes oculatrix,pomp.4594,38
OTU921_suspect_mock_chimera,GS,99.4,BOLD:AAB5414.1,Animalia,Arthropoda,Insecta,Lepidoptera,Coleophoridae,Coleophora,Coleophora cratipennella,pomp.4594,1
OTU1137_suspect_mock_chimera,GS,100.0,BOLD:AAA4056.2,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Hypagyrtis,Hypagyrtis piniata,pomp.4594,12
OTU1391_suspect_mock_chimera,GS,98.9,BOLD:ACG6025.1,Animalia,Arthropoda,Insecta,Neuroptera,Coniopterygidae,Coniopteryx,NA,pomp.4594,17
OTU1408_suspect_mock_chimera,GS,98.9,BOLD:ABA5202.4,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Pseudolimnophila,Pseudolimnophila luteipennis,pomp.4594,18
OTU1588,US,0.0000,None,Animalia,Arthropoda,Collembola,Symphypleona,NA,NA,NA,pomp.4594,2
OTU10_suspect_mock_chimera,GS,100.0,BOLD:AAA6548.2,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Malacosoma,Malacosoma americanum,pomp.4595,5945
OTU213,GS,100.0,BOLD:AAA1669.3,Animalia,Arthropoda,Insecta,Trichoptera,Hydropsychidae,Hydropsyche,Hydropsyche betteni,pomp.4595,35
OTU214_suspect_mock_chimera,GS,100.0,BOLD:AAB5799.4,Animalia,Arthropoda,Insecta,Lepidoptera,Pyralidae,Dolichomia,Dolichomia olinalis,pomp.4595,1123
OTU363_suspect_mock_chimera,GS,100.0,BOLD:AAH2334.3,Animalia,Arthropoda,Insecta,Diptera,Asilidae,Neoitamus,Neoitamus flavofemoratus,pomp.4595,48
OTU466_suspect_mock_chimera,GS,100.0,BOLD:AAC3054.1,Animalia,Arthropoda,Insecta,Coleoptera,Carabidae,Harpalus,Harpalus pensylvanicus,pomp.4595,51
