,OTUid,TaxMethod,AlignScore,BOLDid,kingdom_name,phylum_name,class_name,order_name,family_name,genus_name,species_name,SampleID,CountReads,BOLDalt
150,OTU216_suspect_mock_chimera,GS,100.0,BOLD:AAF9008.6,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Helius,Helius flavipes,une-09,97,BOLD:AAF9008
151,OTU607_suspect_mock_chimera,GS,100.0,BOLD:AAB0391.1,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Eristalis,Eristalis tenax,une-09,31,BOLD:AAB0391
152,OTU635_suspect_mock_chimera,GS,99.4,BOLD:AAC0920.4,Animalia,Arthropoda,Insecta,Lepidoptera,Gelechiidae,Coleotechnites,Coleotechnites atrupictella,une-09,69,BOLD:AAC0920
153,OTU694_suspect_mock_chimera,GS,99.4,BOLD:AAA8013.1,Animalia,Arthropoda,Insecta,Trichoptera,Limnephilidae,Limnephilus,Limnephilus indivisus,une-09,61,BOLD:AAA8013
154,OTU707_suspect_mock_chimera,GS,100.0,BOLD:ABZ1624.1,Animalia,Arthropoda,Insecta,Lepidoptera,Depressariidae,Machimia,Machimia tentoriferella,une-09,52,BOLD:ABZ1624
155,OTU875_suspect_mock_chimera,SS,0.9600,BOLD:ABA7621.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-09,36,BOLD:ABA7621
156,OTU140_suspect_mock_chimera,GS,100.0,BOLD:AAB6943.4,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex territans,une-10,54,BOLD:AAB6943
157,OTU540_suspect_mock_chimera,GS,100.0,BOLD:ACX8843.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-10,94,BOLD:ACX8843
158,OTU608_suspect_mock_chimera,GS,100.0,BOLD:AAH4943.1,Animalia,Arthropoda,Insecta,Lepidoptera,Autostichidae,Glyphidocera,Glyphidocera septentrionella,une-10,75,BOLD:AAH4943
159,OTU649_suspect_mock_chimera,GS,100.0,BOLD:AAZ5902.1,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Chrysopilus,Chrysopilus proximus,une-10,43,BOLD:AAZ5902
160,OTU794_suspect_mock_chimera,GS,98.9,BOLD:AAC2533.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Olethreutes,Olethreutes fasciatana,une-10,46,BOLD:AAC2533
161,OTU21_suspect_mock_chimera,GS,100.0,BOLD:ABY6840.1,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes nigromaculis,une-11,1870,BOLD:ABY6840
162,OTU37_suspect_mock_chimera,GS,99.4,BOLD:ABY8099.1,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Atylotus,Atylotus sublunaticornis,une-11,3544,BOLD:ABY8099
163,OTU61_suspect_mock_chimera,GS,100.0,BOLD:AAB1098.8,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes excrucians,une-11,266,BOLD:AAB1098
164,OTU69_suspect_mock_chimera,GSL,100.0,BOLD:AAA7661.1,Animalia,Arthropoda,Insecta,Diptera,Culicidae,NA,NA,une-11,61,BOLD:AAA7661
165,OTU175_suspect_mock_chimera,GS,100.0,BOLD:AAF9066.1,Animalia,Arthropoda,Insecta,Diptera,Tipulidae,NA,NA,une-11,75,BOLD:AAF9066
166,OTU292_suspect_mock_chimera,GS,99.4,BOLD:AAC9062.1,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes ventrovittis,une-11,124,BOLD:AAC9062
167,OTU677_suspect_mock_chimera,GS,100.0,BOLD:AAG3915.1,Animalia,Arthropoda,Insecta,Diptera,Opomyzidae,Geomyza,Geomyza tripunctata,une-11,28,BOLD:AAG3915
168,OTU900_suspect_mock_chimera,GS,99.4,BOLD:ACU7212.1,Animalia,Arthropoda,Insecta,Diptera,Dolichopodidae,NA,NA,une-11,36,BOLD:ACU7212
169,OTU948_suspect_mock_variant,GS,98.9,BOLD:AAA5620.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Clepsis,Clepsis melaleucanus,une-11,30,BOLD:AAA5620
170,OTU42_suspect_mock_chimera,GS,100.0,BOLD:ACI8633.1,Animalia,Arthropoda,Insecta,Diptera,Therevidae,NA,NA,une-12,1155,BOLD:ACI8633
171,OTU69_suspect_mock_chimera,GSL,100.0,BOLD:AAA7661.1,Animalia,Arthropoda,Insecta,Diptera,Culicidae,NA,NA,une-12,45,BOLD:AAA7661
172,OTU473_suspect_mock_chimera,GS,97.2,BOLD:ACM5079.1,Animalia,Arthropoda,Arachnida,Trombidiformes,Pionidae,Piona,NA,une-12,116,BOLD:ACM5079
173,OTU5_suspect_mock_chimera,GS,97.2,BOLD:ACP5974.1,Animalia,Arthropoda,Insecta,Siphonaptera,NA,NA,NA,une-13,94102,BOLD:ACP5974
174,OTU21_suspect_mock_chimera,GS,100.0,BOLD:ABY6840.1,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes nigromaculis,une-13,1783,BOLD:ABY6840
175,OTU28_suspect_mock_chimera,GS,100.0,BOLD:ABW0392.1,Animalia,Arthropoda,Insecta,Diptera,Tabanidae,Tabanus,Tabanus nigrovittatus,une-13,23974,BOLD:ABW0392
176,OTU61_suspect_mock_chimera,GS,100.0,BOLD:AAB1098.8,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes excrucians,une-13,78,BOLD:AAB1098
177,OTU70_suspect_mock_chimera,GS,98.9,BOLD:ACY2915.1,Animalia,Arthropoda,Arachnida,Trombidiformes,Tarsonemidae,NA,NA,une-13,2770,BOLD:ACY2915
178,OTU74_suspect_mock_chimera,GS,99.4,BOLD:AAF9872.1,Animalia,Arthropoda,Insecta,Diptera,Hybotidae,Syneches,NA,une-13,90,BOLD:AAF9872
179,OTU110_suspect_mock_chimera,US,0.9715,BOLD:ACB9159.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-13,1325,BOLD:ACB9159
180,OTU114_suspect_mock_chimera,US,0.9546,BOLD:ACP5974.1,Animalia,Arthropoda,Insecta,Siphonaptera,NA,NA,NA,une-13,4527,BOLD:ACP5974
181,OTU115,US,0.9885,BOLD:ACP5974.1,Animalia,Arthropoda,Insecta,Siphonaptera,NA,NA,NA,une-13,1276,BOLD:ACP5974
182,OTU129,US,0.9715,BOLD:ACP5974.1,Animalia,Arthropoda,Insecta,Siphonaptera,NA,NA,NA,une-13,1542,BOLD:ACP5974
183,OTU132_suspect_mock_chimera,GS,100.0,BOLD:AAB1409.1,Animalia,Arthropoda,Insecta,Diptera,Syrphidae,Eristalis,Eristalis dimidiata,une-13,935,BOLD:AAB1409
184,OTU134_suspect_mock_chimera,GS,99.4,BOLD:AAG5478.2,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,NA,une-13,104,BOLD:AAG5478
185,OTU138_suspect_mock_chimera,SS,1.0000,BOLD:AAB0648.4,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-13,680,BOLD:AAB0648
186,OTU164_suspect_mock_chimera,GS,100.0,BOLD:ACF5115.1,Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Winthemia,Winthemia rufopicta,une-13,414,BOLD:ACF5115
187,OTU167_suspect_mock_chimera,US,0.9546,BOLD:ACB9159.1,Animalia,Arthropoda,Insecta,Siphonaptera,NA,NA,NA,une-13,1368,BOLD:ACB9159
188,OTU170_suspect_mock_chimera,US,0.9844,BOLD:ACD0295.1,Animalia,Arthropoda,Insecta,Lepidoptera,NA,NA,NA,une-13,53,BOLD:ACD0295
189,OTU172_suspect_mock_chimera,US,0.9844,BOLD:ACR1516.1,Animalia,Arthropoda,Insecta,Siphonaptera,NA,NA,NA,une-13,647,BOLD:ACR1516
190,OTU176_suspect_mock_chimera,US,0.9715,BOLD:ACP5974.1,Animalia,Arthropoda,Insecta,Siphonaptera,NA,NA,NA,une-13,618,BOLD:ACP5974
191,OTU198_suspect_mock_chimera,US,0.9860,BOLD:ACB9159.1,Animalia,Arthropoda,Insecta,Siphonaptera,NA,NA,NA,une-13,521,BOLD:ACB9159
192,OTU235_suspect_mock_chimera,US,0.9859,BOLD:ACP5974.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-13,862,BOLD:ACP5974
193,OTU245_suspect_mock_chimera,GS,99.4,BOLD:ACA9619.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Molophilus,NA,une-13,31,BOLD:ACA9619
194,OTU260_suspect_mock_chimera,US,0.9715,BOLD:ACP5974.1,Animalia,Arthropoda,Insecta,Siphonaptera,NA,NA,NA,une-13,334,BOLD:ACP5974
195,OTU261_suspect_mock_chimera,GS,99.4,BOLD:ACA0972.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-13,242,BOLD:ACA0972
196,OTU278_suspect_mock_chimera,GS,100.0,BOLD:AAH3035.1,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Pollenia,Pollenia rudis,une-13,165,BOLD:AAH3035
197,OTU295_suspect_mock_chimera,GS,99.4,BOLD:AAG2736.1,Animalia,Arthropoda,Insecta,Diptera,Ephydridae,Scatella,Scatella stagnalis,une-13,32,BOLD:AAG2736
198,OTU315,US,0.9919,BOLD:ACB9159.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-13,227,BOLD:ACB9159
199,OTU324,US,1.0000,None,Animalia,Arthropoda,Arachnida,Mesostigmata,NA,NA,NA,une-13,161,None
200,OTU351_suspect_mock_chimera,GS,100.0,BOLD:AAP1125.1,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Lispe,Lispe albitarsis,une-13,143,BOLD:AAP1125
201,OTU352_suspect_mock_chimera,GS,100.0,BOLD:AAG8977.1,Animalia,Arthropoda,Insecta,Hemiptera,Derbidae,Apache,Apache degeerii,une-13,29,BOLD:AAG8977
202,OTU358_suspect_mock_chimera,GS,100.0,BOLD:AAG4943.1,Animalia,Arthropoda,Insecta,Diptera,Keroplatidae,NA,NA,une-13,29,BOLD:AAG4943
203,OTU361_suspect_mock_chimera,GS,100.0,BOLD:ACI2800.2,Animalia,Arthropoda,Insecta,Diptera,Empididae,NA,NA,une-13,47,BOLD:ACI2800
204,OTU425_suspect_mock_chimera,US,0.9885,BOLD:ACB9159.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-13,114,BOLD:ACB9159
205,OTU434_suspect_mock_chimera,GS,100.0,BOLD:AAH0186.1,Animalia,Arthropoda,Insecta,Coleoptera,Tenebrionidae,Isomira,Isomira quadristriata,une-13,196,BOLD:AAH0186
206,OTU469_suspect_mock_chimera,GS,98.8,BOLD:ABW1730.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-13,119,BOLD:ABW1730
207,OTU531_suspect_mock_chimera,GS,100.0,BOLD:AAG6746.1,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Lucilia,Lucilia silvarum,une-13,94,BOLD:AAG6746
208,OTU538_suspect_mock_chimera,GS,98.7,BOLD:AAG7964.1,Animalia,Arthropoda,Insecta,Hymenoptera,Diapriidae,NA,NA,une-13,70,BOLD:AAG7964
209,OTU542_suspect_mock_chimera,GS,98.3,BOLD:AAG6500.1,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Atrichopogon,Atrichopogon fusculus,une-13,290,BOLD:AAG6500
210,OTU563_suspect_mock_chimera,GS,100.0,BOLD:AAD9634.2,Animalia,Arthropoda,Insecta,Lepidoptera,Tineidae,Diachorisia,Diachorisia velatella,une-13,53,BOLD:AAD9634
211,OTU627_suspect_mock_chimera,GS,99.4,BOLD:AAP5221.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-13,33,BOLD:AAP5221
212,OTU639_suspect_mock_chimera,GS,100.0,BOLD:AAG3629.1,Animalia,Arthropoda,Insecta,Diptera,Sarcophagidae,Sarcotachinella,Sarcotachinella sinuata,une-13,68,BOLD:AAG3629
213,OTU731_suspect_mock_chimera,GS,100.0,BOLD:AAG1748.2,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Coenosia,NA,une-13,54,BOLD:AAG1748
214,OTU822_suspect_mock_chimera,GS,98.9,BOLD:AAA4130.1,Animalia,Arthropoda,Insecta,Lepidoptera,Lasiocampidae,Malacosoma,Malacosoma disstria,une-13,161,BOLD:AAA4130
215,OTU847_suspect_mock_chimera,GS,99.4,BOLD:ACA8932.1,Animalia,Arthropoda,Insecta,Coleoptera,Oedemeridae,Nacerdes,Nacerdes melanura,une-13,42,BOLD:ACA8932
216,OTU875_suspect_mock_chimera,SS,0.9600,BOLD:ABA7621.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-13,582,BOLD:ABA7621
217,OTU1032_suspect_mock_chimera,GS,100.0,BOLD:AAF7968.1,Animalia,Arthropoda,Insecta,Odonata,NA,NA,NA,une-13,27,BOLD:AAF7968
218,OTU1079_suspect_mock_chimera,GS,100.0,BOLD:AAU5043.1,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Phaonia,NA,une-13,25,BOLD:AAU5043
219,OTU1080_suspect_mock_chimera,GS,100.0,BOLD:AAZ0144.6,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,NA,une-13,25,BOLD:AAZ0144
220,OTU1106,US,0.9885,BOLD:ACB9159.1,Animalia,Arthropoda,Insecta,Siphonaptera,NA,NA,NA,une-13,32,BOLD:ACB9159
221,OTU58_suspect_mock_chimera,GS,100.0,BOLD:AAR3859.1,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Amphimallon,Amphimallon majale,une-14,3281,BOLD:AAR3859
222,OTU102_suspect_mock_chimera,GS,100.0,BOLD:AAH2373.4,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Hemicrepidius,Hemicrepidius memnonius,une-14,155,BOLD:AAH2373
223,OTU221_suspect_mock_chimera,GS,100.0,BOLD:AAB7105.1,Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Polistes,Polistes dominula,une-14,30,BOLD:AAB7105
224,OTU232,US,0.9916,BOLD:ACG5622.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,une-14,314,BOLD:ACG5622
225,OTU305,US,0.9885,BOLD:ACT8457.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-14,96,BOLD:ACT8457
226,OTU442_suspect_mock_chimera,US,1.0000,BOLD:ABW8929.1,Animalia,Arthropoda,Maxillopoda,Cyclopoida,NA,NA,NA,une-14,112,BOLD:ABW8929
227,OTU464,US,0.9881,BOLD:AAY6379.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-14,47,BOLD:AAY6379
228,OTU840_suspect_mock_chimera,SS,0.9400,BOLD:AAV7115.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-14,91,BOLD:AAV7115
229,OTU147_suspect_mock_chimera,GS,100.0,BOLD:ABW4424.3,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,NA,une-15,74,BOLD:ABW4424
230,OTU192_suspect_mock_chimera,GS,100.0,BOLD:AAI4397.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Antocha,NA,une-15,100,BOLD:AAI4397
231,OTU297_suspect_mock_chimera,GS,100.0,BOLD:AAA6295.1,Animalia,Arthropoda,Insecta,Lepidoptera,Geometridae,Eupithecia,Eupithecia columbiata,une-15,75,BOLD:AAA6295
232,OTU429_suspect_mock_chimera,SS,1.0000,BOLD:AAY8886.1,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,une-15,136,BOLD:AAY8886
233,OTU840_suspect_mock_chimera,SS,0.9400,BOLD:AAV7115.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-15,1981,BOLD:AAV7115
234,OTU161_suspect_mock_chimera,GS,100.0,BOLD:AAA2218.4,Animalia,Arthropoda,Insecta,Odonata,Coenagrionidae,Enallagma,Enallagma hageni,une-16,28,BOLD:AAA2218
235,OTU163_suspect_mock_chimera,GS,99.4,BOLD:AAI3796.2,Animalia,Arthropoda,Insecta,Coleoptera,Stenotrachelidae,Cephaloon,Cephaloon lepturoides,une-16,157,BOLD:AAI3796
236,OTU256_suspect_mock_chimera,SS,0.9800,BOLD:ACK2920.1,Animalia,Arthropoda,Insecta,Diptera,Asilidae,NA,NA,une-16,29,BOLD:ACK2920
237,OTU334,US,1.0000,BOLD:ACF7919.1,Animalia,Arthropoda,Collembola,Poduromorpha,NA,NA,NA,une-16,36,BOLD:ACF7919
238,OTU497_suspect_mock_chimera,GS,100.0,BOLD:ACW5688.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-16,110,BOLD:ACW5688
239,OTU532_suspect_mock_chimera,GS,99.4,BOLD:ACC8603.1,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,une-16,64,BOLD:ACC8603
240,OTU603_suspect_mock_chimera,GS,100.0,BOLD:AAA4505.2,Animalia,Arthropoda,Insecta,Lepidoptera,Crambidae,Crambus,Crambus agitatellus,une-16,76,BOLD:AAA4505
241,OTU920_suspect_mock_chimera,GS,100.0,BOLD:ACL6259.1,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,une-16,34,BOLD:ACL6259
242,OTU961_suspect_mock_chimera,GS,100.0,BOLD:AAA6759.2,Animalia,Arthropoda,Insecta,Lepidoptera,Hesperiidae,Thymelicus,Thymelicus lineola,une-16,29,BOLD:AAA6759
243,OTU153_suspect_mock_chimera,GS,100.0,BOLD:AAB7869.1,Animalia,Arthropoda,Insecta,Lepidoptera,Tortricidae,Phtheochroa,Phtheochroa riscana,une-17,63,BOLD:AAB7869
244,OTU244,US,1.0000,BOLD:ABY1821.1,Animalia,Arthropoda,Arachnida,Araneae,NA,NA,NA,une-17,60,BOLD:ABY1821
245,OTU618_suspect_mock_chimera,GS,99.4,BOLD:AAG2647.9,Animalia,Arthropoda,Insecta,Diptera,Chaoboridae,Chaoborus,Chaoborus punctipennis,une-17,30,BOLD:AAG2647
246,OTU57_suspect_mock_chimera,GS,100.0,BOLD:ACL8128.1,Animalia,Arthropoda,Insecta,Diptera,Tachinidae,Eulasiona,Eulasiona comstocki,une-18,282,BOLD:ACL8128
247,OTU191_suspect_mock_chimera,GS,98.9,BOLD:ABV1485.1,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,une-18,108,BOLD:ABV1485
248,OTU193_suspect_mock_chimera,US,0.9885,BOLD:ABA1594.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-18,92,BOLD:ABA1594
249,OTU636_suspect_mock_chimera,GS,100.0,BOLD:ACP4736.2,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Smittia,NA,une-18,72,BOLD:ACP4736
250,OTU875_suspect_mock_chimera,SS,0.9600,BOLD:ABA7621.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-18,40,BOLD:ABA7621
251,OTU1000_suspect_mock_chimera,GS,100.0,BOLD:ABY7767.1,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Graphomya,Graphomya minuta,une-18,29,BOLD:ABY7767
252,OTU39_suspect_mock_chimera,GS,100.0,BOLD:AAE3210.3,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culiseta,Culiseta morsitans,une-19,2425,BOLD:AAE3210
253,OTU47_suspect_mock_chimera,GS,100.0,BOLD:AAG8493.1,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Scaptomyza,Scaptomyza pallida,une-19,712,BOLD:AAG8493
254,OTU52_suspect_mock_chimera,GS,100.0,BOLD:AAF5411.1,Animalia,Arthropoda,Insecta,Diptera,Tephritidae,Procecidochares,Procecidochares atra,une-19,6418,BOLD:AAF5411
255,OTU53_suspect_mock_chimera,SS,0.9100,BOLD:ABW7796.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-19,1587,BOLD:ABW7796
256,OTU61_suspect_mock_chimera,GS,100.0,BOLD:AAB1098.8,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes excrucians,une-19,546,BOLD:AAB1098
257,OTU63_suspect_mock_chimera,GS,100.0,BOLD:AAG6534.2,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Atrichopogon,NA,une-19,1446,BOLD:AAG6534
258,OTU69_suspect_mock_chimera,GSL,100.0,BOLD:AAA7661.1,Animalia,Arthropoda,Insecta,Diptera,Culicidae,NA,NA,une-19,827,BOLD:AAA7661
259,OTU74_suspect_mock_chimera,GS,99.4,BOLD:AAF9872.1,Animalia,Arthropoda,Insecta,Diptera,Hybotidae,Syneches,NA,une-19,243,BOLD:AAF9872
260,OTU75_suspect_mock_chimera,GS,100.0,BOLD:AAH4170.1,Animalia,Arthropoda,Insecta,Diptera,Chloropidae,NA,NA,une-19,2466,BOLD:AAH4170
261,OTU89_suspect_mock_chimera,GS,100.0,BOLD:AAD4355.1,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Aedes,Aedes provocans,une-19,961,BOLD:AAD4355
262,OTU102_suspect_mock_chimera,GS,100.0,BOLD:AAH2373.4,Animalia,Arthropoda,Insecta,Coleoptera,Elateridae,Hemicrepidius,Hemicrepidius memnonius,une-19,114,BOLD:AAH2373
263,OTU111_suspect_mock_chimera,GS,99.4,BOLD:AAG7276.1,Animalia,Arthropoda,Insecta,Diptera,Sphaeroceridae,Leptocera,Leptocera erythrocera,une-19,56,BOLD:AAG7276
264,OTU134_suspect_mock_chimera,GS,99.4,BOLD:AAG5478.2,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,NA,une-19,64,BOLD:AAG5478
265,OTU138_suspect_mock_chimera,SS,1.0000,BOLD:AAB0648.4,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-19,196,BOLD:AAB0648
266,OTU140_suspect_mock_chimera,GS,100.0,BOLD:AAB6943.4,Animalia,Arthropoda,Insecta,Diptera,Culicidae,Culex,Culex territans,une-19,643,BOLD:AAB6943
267,OTU148_suspect_mock_chimera,GS,100.0,BOLD:AAE2703.1,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Chymomyza,Chymomyza amoena,une-19,79,BOLD:AAE2703
268,OTU157_suspect_mock_chimera,GS,100.0,BOLD:AAG8491.1,Animalia,Arthropoda,Insecta,Diptera,Drosophilidae,Scaptomyza,Scaptomyza adusta,une-19,270,BOLD:AAG8491
269,OTU162_suspect_mock_chimera,GS,99.4,BOLD:ACE6456.1,Animalia,Arthropoda,Insecta,Lepidoptera,Limacodidae,Phobetron,Phobetron pithecium,une-19,297,BOLD:ACE6456
270,OTU177_suspect_mock_chimera,GS,100.0,BOLD:AAG5457.8,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,une-19,316,BOLD:AAG5457
271,OTU181_suspect_mock_chimera,GS,100.0,BOLD:AAC0903.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,Chironomus,Chironomus acidophilus,une-19,321,BOLD:AAC0903
272,OTU186_suspect_mock_chimera,GS,99.4,BOLD:ACC9085.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,NA,une-19,573,BOLD:ACC9085
273,OTU188_suspect_mock_chimera,GS,98.3,BOLD:ACP0710.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,NA,NA,une-19,353,BOLD:ACP0710
274,OTU197_suspect_mock_chimera,GS,100.0,BOLD:ABV1178.1,Animalia,Arthropoda,Insecta,Diptera,Sphaeroceridae,Leptocera,Leptocera limosa,une-19,405,BOLD:ABV1178
275,OTU202_suspect_mock_chimera,SS,0.9900,BOLD:AAP6352.2,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-19,38,BOLD:AAP6352
276,OTU231_suspect_mock_chimera,GS,100.0,BOLD:AAN5203.1,Animalia,Arthropoda,Insecta,Diptera,Cecidomyiidae,NA,NA,une-19,365,BOLD:AAN5203
277,OTU294_suspect_mock_chimera,US,0.9249,BOLD:AAP6566.1,Animalia,Arthropoda,Insecta,Diptera,NA,NA,NA,une-19,122,BOLD:AAP6566
278,OTU333_suspect_mock_chimera,GS,100.0,BOLD:AAI4082.1,Animalia,Arthropoda,Insecta,Diptera,Rhagionidae,Chrysopilus,Chrysopilus quadratus,une-19,324,BOLD:AAI4082
279,OTU351_suspect_mock_chimera,GS,100.0,BOLD:AAP1125.1,Animalia,Arthropoda,Insecta,Diptera,Muscidae,Lispe,Lispe albitarsis,une-19,41,BOLD:AAP1125
280,OTU365_suspect_mock_chimera,GS,100.0,BOLD:AAG5639.1,Animalia,Arthropoda,Insecta,Diptera,Sepsidae,Sepsis,Sepsis punctum,une-19,34,BOLD:AAG5639
281,OTU371_suspect_mock_chimera,GS,100.0,BOLD:AAM6295.4,Animalia,Arthropoda,Insecta,Diptera,Chaoboridae,NA,NA,une-19,174,BOLD:AAM6295
282,OTU399_suspect_mock_chimera,GS,99.4,BOLD:AAA9710.17,Animalia,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium tuberosum complex,une-19,27,BOLD:AAA9710
283,OTU429_suspect_mock_chimera,SS,1.0000,BOLD:AAY8886.1,Animalia,Arthropoda,Insecta,NA,NA,NA,NA,une-19,54,BOLD:AAY8886
284,OTU470_suspect_mock_chimera,GS,100.0,BOLD:AAN5406.1,Animalia,Arthropoda,Insecta,Diptera,Calliphoridae,Bellardia,Bellardia vulgaris,une-19,93,BOLD:AAN5406
285,OTU482_suspect_mock_chimera,GS,98.9,BOLD:AAN5360.1,Animalia,Arthropoda,Insecta,Diptera,Chironomidae,NA,NA,une-19,40,BOLD:AAN5360
286,OTU542_suspect_mock_chimera,GS,98.3,BOLD:AAG6500.1,Animalia,Arthropoda,Insecta,Diptera,Ceratopogonidae,Atrichopogon,Atrichopogon fusculus,une-19,2768,BOLD:AAG6500
287,OTU544_suspect_mock_chimera,GS,100.0,BOLD:AAG2757.1,Animalia,Arthropoda,Insecta,Diptera,Ephydridae,NA,NA,une-19,66,BOLD:AAG2757
288,OTU564_suspect_mock_chimera,GS,100.0,BOLD:ACO0054.1,Animalia,Arthropoda,Insecta,Diptera,Limoniidae,Dicranomyia,NA,une-19,85,BOLD:ACO0054
289,OTU565_suspect_mock_chimera,GS,100.0,BOLD:ACL8900.1,Animalia,Arthropoda,Insecta,Diptera,Sciaridae,NA,NA,une-19,86,BOLD:ACL8900
290,OTU570_suspect_mock_chimera,GS,100.0,BOLD:AAM8972.1,Animalia,Arthropoda,Insecta,Diptera,Mycetophilidae,Boletina,NA,une-19,29,BOLD:AAM8972
291,OTU592_suspect_mock_chimera,GS,97.8,BOLD:ACG5921.1,Animalia,Arthropoda,Insecta,Diptera,Ephydridae,Parydra,Parydra aquila,une-19,78,BOLD:ACG5921
292,OTU609,US,1.0000,BOLD:ACE2850.1,Animalia,Arthropoda,Collembola,Entomobryomorpha,NA,NA,NA,une-19,47,BOLD:ACE2850
293,OTU624_suspect_mock_chimera,GS,99.4,BOLD:AAV4057.1,Animalia,Arthropoda,Insecta,Diptera,Ephydridae,Parydra,Parydra quadritubeculata,une-19,392,BOLD:AAV4057
294,OTU650_suspect_mock_variant,GS,100.0,BOLD:ABZ7898.1,Animalia,Arthropoda,Insecta,Lepidoptera,Nolidae,Nola,Nola pustulata,une-19,69,BOLD:ABZ7898
295,OTU659_suspect_mock_chimera,GS,99.4,BOLD:AAA4264.28,Animalia,Arthropoda,Insecta,Diptera,Simuliidae,Simulium,Simulium venustum sstr,une-19,68,BOLD:AAA4264
296,OTU677_suspect_mock_chimera,GS,100.0,BOLD:AAG3915.1,Animalia,Arthropoda,Insecta,Diptera,Opomyzidae,Geomyza,Geomyza tripunctata,une-19,25,BOLD:AAG3915
